stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
1530,100887,McKenzie at Glanford,,48.466898,-123.389204,,,0,,2
1531,100899,McKenzie at Carey,,48.46651,-123.393512,,,0,,2
1532,100845,McKenzie at Burnside Rd W,,48.461556,-123.402914,,,0,,2
1533,101628,Jenkins at Reunion,,48.438796,-123.509681,,,0,,2
1534,100840,McKenzie at Burnside Rd W,,48.461537,-123.402648,,,0,,2
1535,100882,McKenzie at Carey,,48.466467,-123.390576,,,0,,2
1536,100876,McKenzie at Glanford,,48.466924,-123.386829,,,0,,2
1537,100877,"McKenzie, 660 block",,48.467513,-123.382264,,,0,,2
1538,100883,McKenzie at Douglas / Hwy 17 n/b ramp,,48.468067,-123.379397,,,0,,2
1539,100893,McKenzie at Nelthorpe,,48.468846,-123.373559,,,0,,2
1540,101232,Colwood Exchange - Westshore Rec Ctr,,48.444953,-123.466198,,,0,,2
1541,104108,Royal Roads University,,48.437476,-123.475542,,,0,,2
1542,101340,Lagoon at Christopher,,48.420192,-123.484078,,,0,,2
1543,101296,Milburn at Hatley,,48.419426,-123.480675,,,0,,2
1544,101276,Milburn at Hockering,,48.418197,-123.479094,,,0,,2
1545,102216,Milburn at Aloha,,48.416974,-123.476511,,,0,,2
1546,101229,Lagoon at Ocean,,48.416964,-123.472531,,,0,,2
1547,101249,Lagoon at Lanai,,48.418507,-123.475346,,,0,,2
1548,101273,Lagoon at Goldfinch,,48.419091,-123.476608,,,0,,2
1549,101303,Lagoon at Heatherbell,,48.420793,-123.480233,,,0,,2
1550,101337,Lagoon at Christopher,,48.420318,-123.484153,,,0,,2
1551,100154,Metchosin at Kenning,,48.413938,-123.483576,,,0,,2
1552,102132,Latoria at Dunlin,,48.408379,-123.487997,,,0,,2
1553,102347,Latoria at R. Hesjedal - Royal Bay Sch,,48.407305,-123.491611,,,0,,2
1554,101511,Latoria at Wishart,,48.406474,-123.500983,,,0,,2
1555,101508,Wishart at Bunker,,48.409405,-123.499867,,,0,,2
1556,101496,"Wishart, 3480 block",,48.411779,-123.498567,,,0,,2
1557,101470,Wishart at Rockwood,,48.416105,-123.495597,,,0,,2
1558,101531,Veterans Memorial Pkwy at Cairndale,,48.421913,-123.503811,,,0,,2
1559,101530,Veterans Memorial Pkwy at Sooke Rd.,,48.430479,-123.502836,,,0,,2
1560,101567,Kelly at Veterans Memorial Pkwy,,48.438305,-123.505383,,,0,,2
1561,101846,Phipps at Kelly - Westshore Town Ctr,,48.44056,-123.505629,,,0,,2
1562,101521,Veterans Memorial Pkwy at Hoffman,,48.450247,-123.49507,,,0,,2
1563,101535,Veterans Memorial Pkwy at Marlisa,,48.452513,-123.495201,,,0,,2
1564,101671,Millstream at Hoylake,,48.465892,-123.501068,,,0,,2
1565,101702,Millstream at All Fun Rec/Western Spdwy,,48.470768,-123.503977,,,0,,2
1566,101722,Bear Mountain Pkwy at Longspur,,48.470353,-123.508532,,,0,,2
1567,101741,Bear Mountain Pkwy at Echo Valley,,48.469114,-123.512163,,,0,,2
1568,101763,Bear Mountain Pkwy at Stone Gate,,48.472621,-123.512848,,,0,,2
1569,101790,Bear Mountain Pkwy at Players Dr,,48.474451,-123.517746,,,0,,2
1570,101807,Bear Mountain Pkwy at Nicklaus Dr,,48.4753,-123.523397,,,0,,2
1571,101834,Bear Mountain Pkwy at Country Club Way,,48.475927,-123.530712,,,0,,2
1572,101804,Bear Mountain Pkwy at Nicklaus Dr,,48.475082,-123.522157,,,0,,2
1573,101789,Bear Mountain Pkwy at Players Dr,,48.474316,-123.517945,,,0,,2
1574,101738,Bear Mountain Pkwy at Echo Valley,,48.468988,-123.512249,,,0,,2
1575,101721,Bear Mountain Pkwy at Longspur,,48.470232,-123.508065,,,0,,2
1576,101703,Millstream at All Fun Rec/Western Spdwy,,48.470184,-123.503194,,,0,,2
1577,101682,Millstream at Goldie,,48.467422,-123.501884,,,0,,2
1578,101572,Veterans Memorial Pkwy at Peatt,,48.454512,-123.496232,,,0,,2
1579,101525,Veterans Memorial Pkwy at Percy,,48.450421,-123.495458,,,0,,2
1580,101852,Phipps at Kelly - Westshore Town Ctr,,48.44061,-123.505818,,,0,,2
1581,101562,Veterans Memorial Pkwy at Kelly,,48.437466,-123.504795,,,0,,2
1582,101527,Veterans Memorial Pkwy at Allandale,,48.428039,-123.502348,,,0,,2
1583,104090,Wishart at Rockwood,,48.415528,-123.495432,,,0,,2
1584,104091,Wishart 3480 block,,48.411812,-123.49877,,,0,,2
1585,104092,Wishart at Bunker,,48.408854,-123.500439,,,0,,2
1586,102349,Latoria at R. Hesjedal - Royal Bay Sch,,48.407688,-123.49028,,,0,,2
1587,102343,Latoria at Dunlin,,48.407964,-123.48717,,,0,,2
1588,100136,Metchosin at Cotlow,,48.414458,-123.483329,,,0,,2
1589,101656,Dunford at Jacklin,,48.4451,-123.511306,,,0,,2
1590,101681,Dunford at Carlow,,48.445897,-123.514506,,,0,,2
1591,101687,Carlow at Costin,,48.447577,-123.514221,,,0,,2
1592,104081,Carlow at Goldstream,,48.449223,-123.513112,,,0,,2
1593,101679,Goldstream at Carlow,,48.449885,-123.512438,,,0,,2
1594,101668,Goldstream at Spencer,,48.450245,-123.510811,,,0,,2
1595,101639,Goldstream at Matson,,48.450888,-123.507543,,,0,,2
1596,101564,Peatt at Goldstream,,48.450108,-123.50009,,,0,,2
1597,101560,Peatt at Brock,,48.452729,-123.498499,,,0,,2
1598,101561,Peatt at Arncote,,48.45451,-123.497515,,,0,,2
1599,101543,Strandlund at Duncan,,48.456629,-123.493473,,,0,,2
1600,101518,Selwyn at Wentwich,,48.457052,-123.489883,,,0,,2
1601,101494,Selwyn at Mill Hill,,48.456031,-123.487096,,,0,,2
1602,101484,Selwyn at Wynwood,,48.453117,-123.486519,,,0,,2
1603,101462,Selwyn at Selwyn Oaks,,48.450406,-123.486023,,,0,,2
1604,101442,Atkins at Leggett,,48.450011,-123.484354,,,0,,2
1605,101377,Atkins at Crystalview,,48.449967,-123.478279,,,0,,2
1606,101348,"Atkins, 360 block",,48.447555,-123.477454,,,0,,2
1607,101304,Atkins at Country,,48.449925,-123.47025,,,0,,2
1608,101307,Atkins at Myra,,48.452388,-123.468733,,,0,,2
1609,101322,Atkins at Anya,,48.456442,-123.467201,,,0,,2
1610,101311,Atkins at Six Mile,,48.458183,-123.464499,,,0,,2
1611,101289,Six Mile at Damon,,48.45739,-123.462073,,,0,,2
1612,101465,Colwood Exch / Westshore Rec Ctr,,48.445137,-123.466537,,,0,,2
1613,101649,Goldstream at Leigh,,48.449716,-123.518852,,,0,,2
1614,101558,"Goldstream, 1170 Block",,48.449882,-123.524442,,,0,,2
1615,101547,"Goldstream, 1200 Block",,48.450495,-123.526466,,,0,,2
1616,101809,Goldstream Ave at Ed Nixon Trailhead,,48.455134,-123.534114,,,0,,2
1617,101787,Goldstream at Lakeshore,,48.453295,-123.530538,,,0,,2
1618,101781,Goldstream at Wenger,,48.452021,-123.528727,,,0,,2
1619,101730,"Goldstream, 1170 Block",,48.449592,-123.52417,,,0,,2
1620,101747,Goldstream at Hartsdale,,48.449183,-123.520956,,,0,,2
1621,101712,Goldstream at Leigh,,48.449574,-123.517469,,,0,,2
1622,101291,Six Mile at Damon,,48.457584,-123.462469,,,0,,2
1623,101315,Atkins at Six Mile,,48.458234,-123.464815,,,0,,2
1624,101320,Atkins at Anya,,48.456461,-123.467399,,,0,,2
1625,101312,Atkins at Myra,,48.452545,-123.468958,,,0,,2
1626,101309,Atkins at Country,,48.450028,-123.470419,,,0,,2
1627,101342,"Atkins, 370 block",,48.447651,-123.476963,,,0,,2
1628,101374,Atkins at Crystalview,,48.450052,-123.478116,,,0,,2
1629,101457,Selwyn at Selwyn Oaks,,48.450464,-123.485839,,,0,,2
1630,101471,Selwyn at Downhome,,48.452417,-123.486045,,,0,,2
1631,101492,Selwyn at Leckfield,,48.455701,-123.486679,,,0,,2
1632,101510,Selwyn at Wentwich,,48.45669,-123.488882,,,0,,2
1633,101541,Strandlund at Duncan,,48.456838,-123.492815,,,0,,2
1634,100247,Strandlund at Peatt,,48.455662,-123.496286,,,0,,2
1635,101568,Peatt at Arncote,,48.454577,-123.49765,,,0,,2
1636,101566,Peatt at Brock,,48.452541,-123.498815,,,0,,2
1637,101569,Peatt at Goldstream,,48.449854,-123.500464,,,0,,2
1638,101631,Goldstream at Jacklin,,48.450855,-123.506376,,,0,,2
1639,101673,Goldstream at Spencer,,48.450369,-123.510886,,,0,,2
1640,101686,Carlow at Goldstream,,48.449243,-123.513315,,,0,,2
1641,101692,Carlow at Linda,,48.447223,-123.514769,,,0,,2
1642,101685,Dunford at Henry Eng Pl,,48.44575,-123.514347,,,0,,2
1643,101655,Jenkins at Avrill,,48.440654,-123.512677,,,0,,2
1644,101684,Jenkins at Hull,,48.441446,-123.516476,,,0,,2
1645,101713,Jenkins at Haslam,,48.441883,-123.520623,,,0,,2
1646,101727,Jenkins at Glen Lake,,48.441911,-123.52302,,,0,,2
1647,101743,Glen Lake at Springhill,,48.442704,-123.526736,,,0,,2
1648,101756,Glen Lake at Glenview,,48.441025,-123.529597,,,0,,2
1649,101755,Glen Lake at Kathlynn,,48.439707,-123.529331,,,0,,2
1650,101742,Glen Lake at Waterlily,,48.438483,-123.527788,,,0,,2
1651,101736,Glen Lake at Colbourne,,48.436024,-123.525918,,,0,,2
1652,101731,Glen Lake at Paddle,,48.434308,-123.525668,,,0,,2
1653,101749,Sooke Rd. at Ronald,,48.432626,-123.529457,,,0,,2
1654,101773,Sooke Rd. at Penwood,,48.431116,-123.533621,,,0,,2
1655,101772,Marwood at Luxton,,48.429529,-123.534404,,,0,,2
1656,101753,Marwood at Hazelwood,,48.428991,-123.531773,,,0,,2
1657,101571,Latoria at Bezanton,,48.407199,-123.505221,,,0,,2
1658,101533,Latoria at Pondside,,48.406609,-123.50248,,,0,,2
1659,101455,Metchosin at Farhill,,48.400093,-123.490696,,,0,,2
1660,101504,Metchosin at Pelican,,48.398592,-123.495437,,,0,,2
1661,101506,Duke Rd E at Haystock,,48.396824,-123.495745,,,0,,2
1662,101522,Duke Rd E at Dutnall,,48.39306,-123.496098,,,0,,2
1663,101545,Duke Rd E at Chapel Heights,,48.390498,-123.497549,,,0,,2
1664,101563,"Duke Rd E, 3790 block",,48.388627,-123.498875,,,0,,2
1665,101591,"Duke Rd E, 3830 block",,48.388343,-123.502644,,,0,,2
1666,101610,Duke Rd E at Gilbert,,48.388356,-123.504101,,,0,,2
1667,101636,Duke Rd W at Cliff,,48.391583,-123.508404,,,0,,2
1668,101666,Metchosin at Duke Rd W,,48.393032,-123.510818,,,0,,2
1669,101734,Metchosin at Lomax,,48.391824,-123.521231,,,0,,2
1670,101758,Metchosin at Pears,,48.389479,-123.526072,,,0,,2
1671,101780,Metchosin at Witty Beach,,48.384341,-123.526991,,,0,,2
1672,101794,Metchosin at Wootton,,48.382176,-123.52908,,,0,,2
1673,100508,Metchosin at Wootton,,48.381022,-123.530202,,,0,,2
1674,101805,William Head at Happy Valley,,48.379265,-123.531736,,,0,,2
1675,101812,William Head at Parry,,48.377022,-123.532794,,,0,,2
1676,101826,"William Head, 4550 block",,48.375055,-123.533928,,,0,,2
1677,101855,Taylor at William Head,,48.369213,-123.539522,,,0,,2
1678,101871,William Head at Lombard,,48.36518,-123.543663,,,0,,2
1679,101880,William Head at Boblaw,,48.358531,-123.545285,,,0,,2
1680,100465,William Head at Sandgate,,48.353257,-123.547301,,,0,,2
1681,100429,William Head at Pearson College,,48.351303,-123.546299,,,0,,2
1682,102447,William Head Institution,,48.339518,-123.541834,,,0,,2
1683,100435,William Head at Pearson College,,48.351327,-123.546248,,,0,,2
1684,101887,William Head at Sandgate,,48.353553,-123.547332,,,0,,2
1685,101879,William Head at Boblaw,,48.358227,-123.545209,,,0,,2
1686,101874,Lombard at Tavane,,48.366597,-123.548567,,,0,,2
1687,101875,Rocky Point at Arden,,48.368944,-123.550363,,,0,,2
1688,101868,Rocky Point at Taylor,,48.371779,-123.547291,,,0,,2
1689,101862,Rocky Point at Walpole,,48.374062,-123.544414,,,0,,2
1690,101847,"Rocky Point, 4540 block",,48.377461,-123.541506,,,0,,2
1691,101816,Happy Valley at Rocky Point,,48.382458,-123.538379,,,0,,2
1692,101832,"Happy Valley, 4360 block",,48.385138,-123.542259,,,0,,2
1693,101836,"Happy Valley, 4350 block",,48.386459,-123.544237,,,0,,2
1694,101841,Happy Valley at Bennett,,48.388784,-123.547584,,,0,,2
1695,101851,Happy Valley at Lindholm,,48.393208,-123.551197,,,0,,2
1696,101848,Happy Valley at Brookview,,48.397345,-123.551141,,,0,,2
1697,101842,Happy Valley at Glen Forest,,48.399337,-123.550826,,,0,,2
1698,101837,Happy Valley at Flesh,,48.402091,-123.550221,,,0,,2
1699,101829,Happy Valley at Neild,,48.404825,-123.547498,,,0,,2
1700,101800,Happy Valley at Centremont,,48.407555,-123.541539,,,0,,2
1701,101797,Happy Valley at Wild Ridge,,48.409835,-123.539667,,,0,,2
1702,101792,Happy Valley at Lomalinda,,48.410984,-123.538028,,,0,,2
1703,101776,Happy Valley at Vitality,,48.412489,-123.534645,,,0,,2
1704,101765,Happy Valley at Dicker,,48.41351,-123.53301,,,0,,2
1705,101762,Happy Valley at Latoria,,48.416505,-123.533014,,,0,,2
1706,101757,Marwood at Hazelwood,,48.429166,-123.532012,,,0,,2
1707,101774,Sooke Rd. at Penwood,,48.43078,-123.534192,,,0,,2
1708,101744,Sooke Rd. at Ronald,,48.432385,-123.529689,,,0,,2
1709,101729,Glen Lake at Page,,48.434091,-123.525613,,,0,,2
1710,101733,Glen Lake at Colbourne,,48.436093,-123.525771,,,0,,2
1711,101739,Glen Lake at Waterlily,,48.438548,-123.527605,,,0,,2
1712,101754,Glen Lake at Kathlynn,,48.439727,-123.529082,,,0,,2
1713,101752,Glen Lake at Glenview,,48.441379,-123.528761,,,0,,2
1714,101745,Glen Lake at Springhill,,48.442612,-123.526287,,,0,,2
1715,101726,Jenkins at Glen Lake,,48.44182,-123.522758,,,0,,2
1716,101710,Jenkins at Haslam,,48.441664,-123.519892,,,0,,2
1717,101689,Jenkins at Hull,,48.441344,-123.51685,,,0,,2
1718,101659,Jenkins at Avrill,,48.44061,-123.513063,,,0,,2
1719,101769,Happy Valley at Dicker,,48.413707,-123.53319,,,0,,2
1720,101775,Happy Valley at Vitality,,48.412671,-123.534565,,,0,,2
1721,101793,Happy Valley at Lomalinda,,48.411225,-123.537874,,,0,,2
1722,101798,Happy Valley at Wild Ridge,,48.40965,-123.539993,,,0,,2
1723,101802,Happy Valley at Winter,,48.407949,-123.541458,,,0,,2
1724,101830,Happy Valley at Neild,,48.404776,-123.547851,,,0,,2
1725,101839,Happy Valley at Flesh,,48.401975,-123.550484,,,0,,2
1726,101845,Happy Valley at Glen Forest,,48.399302,-123.551022,,,0,,2
1727,101849,Happy Valley at Brookview,,48.397353,-123.551329,,,0,,2
1728,101853,Happy Valley at Lindholm,,48.392906,-123.550966,,,0,,2
1729,101843,Happy Valley at Bennett,,48.388646,-123.547674,,,0,,2
1730,101835,"Happy Valley, 4340 block",,48.386408,-123.544478,,,0,,2
1731,101831,"Happy Valley, 4370 block",,48.384447,-123.541635,,,0,,2
1732,101819,Happy Valley at Rocky Point,,48.382477,-123.538653,,,0,,2
1733,101838,"Rocky Point, 4540 block",,48.377306,-123.541865,,,0,,2
1734,101859,Rocky Point at Walpole,,48.374361,-123.544343,,,0,,2
1735,101870,Rocky Point at Tiswilde,,48.371668,-123.547752,,,0,,2
1736,101876,Rocky Point at Arden,,48.369014,-123.550517,,,0,,2
1737,101877,Lombard at Tavane,,48.366579,-123.548922,,,0,,2
1738,101869,William Head at Lombard,,48.36506,-123.543555,,,0,,2
1739,101858,William Head at Taylor,,48.36895,-123.539564,,,0,,2
1740,101818,"William Head, 4550 block",,48.374924,-123.533806,,,0,,2
1741,101811,William Head at Parry,,48.376966,-123.53259,,,0,,2
1742,101799,Metchosin at Happy Valley,,48.380288,-123.530672,,,0,,2
1743,101791,Metchosin at Wootton,,48.382051,-123.528961,,,0,,2
1744,101782,Metchosin at Witty Beach,,48.384055,-123.526956,,,0,,2
1745,101751,Metchosin at Pears,,48.389744,-123.525569,,,0,,2
1746,101728,Metchosin at Lomax,,48.391728,-123.520751,,,0,,2
1747,101664,Metchosin at Duke Rd W,,48.392963,-123.510599,,,0,,2
1748,101644,Duke Rd W at Cliff,,48.391512,-123.508576,,,0,,2
1749,101619,Duke Rd E at Gilbert,,48.38822,-123.504166,,,0,,2
1750,101588,"Duke Rd E, 3810 block",,48.387845,-123.501475,,,0,,2
1751,101551,"Duke Rd E, 3770 block",,48.389159,-123.498309,,,0,,2
1752,101537,Duke Rd E at Chapel Heights,,48.390966,-123.497013,,,0,,2
1753,101517,Duke Rd E at Dutnall,,48.393615,-123.4957,,,0,,2
1754,101502,Duke Rd E at Haystock,,48.397123,-123.495469,,,0,,2
1755,101499,Metchosin at Pelican,,48.39854,-123.494531,,,0,,2
1756,101451,Metchosin at Farhill,,48.399987,-123.490533,,,0,,2
1757,101570,"Latoria, 570 block",,48.40757,-123.507013,,,0,,2
1758,104082,Leigh at Goldstream,,48.450018,-123.518237,,,0,,2
1759,104083,Leigh at Hwy 1 s/b ramp,,48.454139,-123.519126,,,0,,2
1760,101606,Bellamy at Larabie,,48.469353,-123.491523,,,0,,2
1761,101604,Gourman at Bellamy,,48.470564,-123.490104,,,0,,2
1762,101629,Gourman at Brandy,,48.470562,-123.492904,,,0,,2
1763,101622,Goldie at Bellamy,,48.468443,-123.493394,,,0,,2
1764,101048,"McCallum Rd, 799 Block - Costco driveway",,48.458504,-123.504871,,,0,,2
1765,104084,Leigh at Hwy 1 s/b ramp,,48.452859,-123.518903,,,0,,2
1766,101675,Jacklin at Cecil Blogg,,48.43061,-123.517431,,,0,,2
1767,101657,"Walfred, 910 block",,48.428826,-123.515528,,,0,,2
1768,101634,"Walfred, 900 block",,48.427515,-123.51425,,,0,,2
1769,101601,Cuaulta at Zapata,,48.426496,-123.511482,,,0,,2
1770,101583,"Cuaulta, 790 block",,48.425537,-123.509763,,,0,,2
1771,101589,"Bexhill, 730 block",,48.423515,-123.51047,,,0,,2
1772,101576,Fulton at Karger,,48.421281,-123.508723,,,0,,2
1773,101595,Fulton at Sunheights,,48.419841,-123.511215,,,0,,2
1774,101611,Sunheights at Claudette,,48.420733,-123.512465,,,0,,2
1775,101643,Sunheights at Batting,,48.418936,-123.514863,,,0,,2
1776,101653,Sunheights at Columbus,,48.417271,-123.515676,,,0,,2
1777,101642,Desmond at Wendey,,48.41398,-123.514722,,,0,,2
1778,101468,Wishart at Acland,,48.420406,-123.495369,,,0,,2
1779,101444,Wishart at Owens,,48.421972,-123.492973,,,0,,2
1780,101433,Wishart at Allandale,,48.424655,-123.491453,,,0,,2
1781,101607,Jenkins at Reunion,,48.438831,-123.509331,,,0,,2
1782,104087,Wishart at Allendale,,48.424685,-123.491654,,,0,,2
1783,104088,Wishart at Tipton,,48.422055,-123.493176,,,0,,2
1784,104093,Latoria at Bezanton,,48.407185,-123.504271,,,0,,2
1785,104094,Desmond at Latoria,,48.411549,-123.516779,,,0,,2
1786,104095,Desmond at Wendy,,48.413368,-123.514989,,,0,,2
1787,100908,Sunheights at Sun Estates,,48.415287,-123.513838,,,0,,2
1788,104096,Sunheights at Columbus,,48.417364,-123.515525,,,0,,2
1789,104097,Sunheights at Batting,,48.418922,-123.514498,,,0,,2
1790,104098,Sunheights at Blue Sky,,48.420025,-123.512114,,,0,,2
1791,104099,Fulton at Karger,,48.42124,-123.50852,,,0,,2
1792,104100,Bexhill at Bexhill Place,,48.4237,-123.510738,,,0,,2
1793,104109,Cuaulta at Zapata,,48.425576,-123.50956,,,0,,2
1794,104101,Cuaulta at Zapata,,48.426823,-123.511207,,,0,,2
1795,104102,"Walfred, 900 block",,48.427564,-123.514029,,,0,,2
1796,104103,Jacklin at Walfred,,48.429928,-123.517672,,,0,,2
1797,104104,"Jacklin, 3227 block",,48.432939,-123.515738,,,0,,2
1798,102290,Sooke Rd at Shields,,48.376773,-123.724468,,,0,,2
1799,102311,West Coast at Maple,,48.370637,-123.72837,,,0,,2
1800,102333,"West Coast, 6960 block",,48.367028,-123.733029,,,0,,2
1801,102342,West Coast at Whiffin Spit,,48.365941,-123.736748,,,0,,2
1802,102360,"West Coast, 7120 block",,48.368212,-123.743942,,,0,,2
1803,102365,West Coast at Croce,,48.370246,-123.747225,,,0,,2
1804,102369,Grant at West Coast,,48.372628,-123.749901,,,0,,2
1805,102361,"Grant, 7120 block",,48.373336,-123.747431,,,0,,2
1806,102356,Grant at Winfield,,48.374442,-123.743721,,,0,,2
1807,102345,Grant at Maple,,48.375493,-123.740076,,,0,,2
1808,102337,Grant at French,,48.376475,-123.736578,,,0,,2
1809,102323,Pyrite at Banner,,48.37849,-123.734363,,,0,,2
1810,102327,Pyrite at Beaton,,48.381545,-123.735663,,,0,,2
1811,102324,Pyrite at Rhodonite,,48.38344,-123.735536,,,0,,2
1812,102319,Quartz at Gatewood,,48.383982,-123.734239,,,0,,2
1813,102316,Otter Point at Rhodonite,,48.383229,-123.733252,,,0,,2
1814,102293,Otter Point at Eustace,,48.378147,-123.724536,,,0,,2
1815,100016,Sooke at Townsend - Sooke Town Ctr.,,48.378338,-123.722015,,,0,,2
1816,102272,Sooke Rd at Church,,48.379199,-123.717495,,,0,,2
1817,102258,Sooke Rd at Dover,,48.380423,-123.713775,,,0,,2
1818,102246,Sooke Rd at Drennan,,48.381846,-123.709941,,,0,,2
1819,102235,Sooke Rd at Belvista,,48.383903,-123.705545,,,0,,2
1820,102212,Sooke Rd at Lazzar,,48.387729,-123.697598,,,0,,2
1821,102184,Sooke Rd at Kaltasin,,48.387237,-123.688492,,,0,,2
1822,102170,"Sooke Rd, 5920 block",,48.389313,-123.681984,,,0,,2
1823,102157,Sooke Rd at Woodlands,,48.390516,-123.677126,,,0,,2
1824,102150,Sooke Rd at Saseenos,,48.39085,-123.671958,,,0,,2
1825,102127,Sooke Rd at Harbourview,,48.391069,-123.66696,,,0,,2
1826,102109,Sooke Rd at Laidlaw,,48.393001,-123.66088,,,0,,2
1827,102106,Sooke Rd at Ludlow,,48.394043,-123.658014,,,0,,2
1828,102103,"Sooke Rd, 5440 block",,48.394675,-123.655607,,,0,,2
1829,102092,"Sooke Rd, 5300 block",,48.390562,-123.651318,,,0,,2
1830,102083,"Sooke Rd, 5260 block",,48.387645,-123.647808,,,0,,2
1831,100018,"Sooke Rd, 5220 block",,48.389034,-123.642852,,,0,,2
1832,102069,Sooke Rd at Glinz Lake Rd,,48.393436,-123.636436,,,0,,2
1833,102041,"Sooke Rd, 5140 block",,48.394417,-123.631342,,,0,,2
1834,102027,Sooke Rd at Gillespie - 17 Mile,,48.394703,-123.626768,,,0,,2
1835,102005,Sooke Rd at Connie,,48.397352,-123.61924,,,0,,2
1836,101980,"Sooke Rd, 4960 block",,48.397942,-123.614379,,,0,,2
1837,101965,"Sooke Rd, 4880 block",,48.39651,-123.609307,,,0,,2
1838,101956,Sooke Rd at Impala,,48.393841,-123.605631,,,0,,2
1839,101937,Sooke Rd at Kangaroo,,48.392942,-123.597979,,,0,,2
1840,101903,"Sooke Rd, 4130 block",,48.399259,-123.589446,,,0,,2
1841,101916,"Sooke Rd, 4000 block",,48.409573,-123.585279,,,0,,2
1842,101815,Sooke Rd. at Awsworth,,48.42582,-123.563117,,,0,,2
1843,101860,Sooke Rd at Westshore Pkwy,,48.425108,-123.548787,,,0,,2
1844,101801,Sooke Rd. at Glenshire,,48.429233,-123.539809,,,0,,2
1845,101648,Sooke Rd. at Jacklin,,48.433706,-123.514466,,,0,,2
1846,101585,Sooke Rd. at Cecil Blogg,,48.431807,-123.509345,,,0,,2
1847,101552,Sooke Rd. at Fulton,,48.429701,-123.505448,,,0,,2
1848,101497,Sooke Rd. at Carran,,48.431984,-123.497946,,,0,,2
1849,101505,Sooke Rd. at Lynnlark,,48.43168,-123.498902,,,0,,2
1850,101548,Sooke Rd. at Fulton,,48.42992,-123.505577,,,0,,2
1851,101580,Sooke Rd. at Cecil Blogg,,48.432308,-123.510001,,,0,,2
1852,101723,Sooke Rd. at Happy Valley,,48.432939,-123.523911,,,0,,2
1853,101806,Sooke Rd. at Glenshire,,48.429204,-123.542741,,,0,,2
1854,101827,Sooke Rd at Westshore Pkwy,,48.425215,-123.549555,,,0,,2
1855,101822,Sooke Rd. at Awsworth,,48.426036,-123.563724,,,0,,2
1856,101881,Sooke Rd at Humpback,,48.426224,-123.569148,,,0,,2
1857,101501,"Sooke Rd., 3770 block",,48.41133,-123.585888,,,0,,2
1858,101902,"Sooke Rd, 4020 block",,48.407489,-123.584208,,,0,,2
1859,101905,"Sooke Rd, 4140 block",,48.399109,-123.590311,,,0,,2
1860,101938,Sooke Rd at Kangaroo,,48.393487,-123.596912,,,0,,2
1861,101957,Sooke Rd at Impala,,48.394322,-123.605993,,,0,,2
1862,101967,"Sooke Rd, 4880 block",,48.396867,-123.609468,,,0,,2
1863,101987,"Sooke Rd, 4960 block",,48.39808,-123.614855,,,0,,2
1864,102029,Sooke Rd at Connie,,48.3973,-123.61996,,,0,,2
1865,101923,Sooke Rd at Gillespie - 17 Mile,,48.394066,-123.627397,,,0,,2
1866,102053,"Sooke Rd, 5150 block",,48.39509,-123.6331,,,0,,2
1867,102073,Sooke Rd at Glinz Lake Rd,,48.393423,-123.636651,,,0,,2
1868,100496,"Sooke Rd, 5190 block",,48.390956,-123.64113,,,0,,2
1869,102081,"Sooke Rd, 5220 block",,48.388611,-123.643742,,,0,,2
1870,102085,"Sooke Rd, 5260 block",,48.388321,-123.648457,,,0,,2
1871,102093,"Sooke Rd, 5300 block",,48.390811,-123.65116,,,0,,2
1872,102097,"Sooke Rd, 5440 block",,48.394836,-123.655139,,,0,,2
1873,102102,Sooke Rd at Ludlow,,48.394195,-123.657973,,,0,,2
1874,102105,Sooke Rd at Laidlaw,,48.393023,-123.661199,,,0,,2
1875,102131,Sooke at Harbourview,,48.391203,-123.666975,,,0,,2
1876,102147,Sooke Rd at Saseenos,,48.391078,-123.670603,,,0,,2
1877,102154,Sooke Rd at Woodlands,,48.390747,-123.676787,,,0,,2
1878,102168,"Sooke Rd, 5940 block",,48.38906,-123.682764,,,0,,2
1879,102183,Sooke Rd at Kaltasin,,48.387366,-123.688727,,,0,,2
1880,102214,Sooke Rd at Lazzar,,48.387895,-123.698741,,,0,,2
1881,102236,Sooke Rd at Phillips,,48.383858,-123.705958,,,0,,2
1882,102247,Sooke Rd at Terrott,,48.381865,-123.710206,,,0,,2
1883,102255,Sooke Rd at Charters,,48.380766,-123.712957,,,0,,2
1884,102270,Sooke Rd at Church,,48.379224,-123.717774,,,0,,2
1885,102285,Sooke Rd at Townsend - Sooke Town Ctr.,,48.378466,-123.722469,,,0,,2
1886,102292,Otter Point at Ayre,,48.378517,-123.724532,,,0,,2
1887,102294,Otter Point at Grant,,48.379653,-123.725201,,,0,,2
1888,102315,Otter Point at Beaton,,48.383019,-123.732821,,,0,,2
1889,102317,Quartz at Otter Point,,48.384253,-123.733726,,,0,,2
1890,102325,Pyrite at Rhodonite,,48.383232,-123.735893,,,0,,2
1891,102329,Pyrite at Talc,,48.381076,-123.735583,,,0,,2
1892,102326,Pyrite at Banner,,48.37841,-123.734624,,,0,,2
1893,102331,Grant at French,,48.377024,-123.735221,,,0,,2
1894,102339,Grant at Guardian,,48.376431,-123.737227,,,0,,2
1895,102350,Grant at Maple,,48.375386,-123.740957,,,0,,2
1896,102358,Grant at Winfield,,48.374348,-123.744553,,,0,,2
